POI Type,ID,Name,X,Y,Z,Reference System,Notes
planetaryNebula,CGN II-2921,Juenae BV-X e1-5422,1140.97,-43.5938,26200.3,Juenae BV-X e1-5422,
planetaryNebula,CGN II-2922,Juenae EQ-Y e4499,731.75,-920.5,26072.7,Juenae EQ-Y e4499,
planetaryNebula,CGN II-2923,Juenae HG-Y e5112,505.812,-1218.16,26110.9,Juenae HG-Y e5112,
planetaryNebula,CGN II-2924,Juenae HG-Y e6946,488.344,-1168.34,26112,Juenae HG-Y e6946,
planetaryNebula,CGN II-2925,Hengist Nebula,652.469,-1056.5,26400.4,Juenae OX-U e2-8852,
planetaryNebula,CGN II-2926,Juenae TO-Q e5-579,1097.38,-297.312,26897.2,Juenae TO-Q e5-579,
planetaryNebula,CGN II-2927,Juenae WJ-R e4-898,672.719,-1093.72,26761.4,Juenae WJ-R e4-898,
planetaryNebula,CGN II-2928,Juenio BG-X e1-4188,-7569.5,-617.156,26162,Juenio BG-X e1-4188,
planetaryNebula,CGN II-2929,Juenio BV-P e5-2444,-6503.88,-981.312,26849.2,Juenio BV-P e5-2444,
planetaryNebula,CGN II-2930,Juenio CB-X e1-5523,-7742.5,-739.938,26162.3,Juenio CB-X e1-5523,
planetaryNebula,CGN II-2931,Juenio er-v e2-509,-7383.81,-410.094,26431.4,Juenio er-v e2-509,
planetaryNebula,CGN II-2932,Juenio JW-W e1-227,-6911.44,-894.125,26156.4,Juenio JW-W e1-227,
planetaryNebula,CGN II-2933,Juenio OT-R e4-1077,-7613.62,-677.469,26632.8,Juenio OT-R e4-1077,
planetaryNebula,CGN II-2934,Juenio OX-U e2-2786,-6992.97,-1061.69,26355.1,Juenio OX-U e2-2786,
planetaryNebula,CGN II-2935,Juenio PY-R e4-3589,-7232.19,-525.719,26653.6,Juenio PY-R e4-3589,
planetaryNebula,CGN II-2936,Juenio RE-Q e5-6353,-7566,-546.406,26799.9,Juenio RE-Q e5-6353,
planetaryNebula,CGN II-2937,Juenio RY-A e4397,-7445.91,-382.688,25968,Juenio RY-A e4397,
planetaryNebula,CGN II-2938,Juenio WE-Q e5-4347,-6748.53,-647.781,26886.2,Juenio WE-Q e5-4347,
planetaryNebula,CGN II-2939,Juenio ZP-X e1-36,-7156.94,-321.781,26293,Juenio ZP-X e1-36,
planetaryNebula,CGN II-2940,Juenoe DR-V e2-9252,-8831.12,-425.594,26451.2,Juenoe DR-V e2-9252,
planetaryNebula,CGN II-2941,Juenoe DW-V e2-1432,-8526.31,-191.875,26438.3,Juenoe DW-V e2-1432,
planetaryNebula,CGN II-2942,Juenoe EM-V e2-4355,-8948.59,-650.75,26438.5,Juenoe EM-V e2-4355,
planetaryNebula,CGN II-2943,Juenoe EM-V e2-592,-8939.16,-617.031,26314.8,Juenoe EM-V e2-592,
planetaryNebula,CGN II-2944,Juenoe FW-V e2-1081,-8103.38,-249.812,26344.4,Juenoe FW-V e2-1081,
planetaryNebula,CGN II-2945,Juenoe HB-X e1-6641,-8135.41,-775.312,26203.3,Juenoe HB-X e1-6641,
planetaryNebula,CGN II-2946,Juenoe HB-X e1-7555,-8177.78,-817.5,26188,Juenoe HB-X e1-7555,
planetaryNebula,CGN II-2947,Juenoe KI-S e4-2528,-8642.47,-303.125,26666.1,Juenoe KI-S e4-2528,
planetaryNebula,CGN II-2948,Juenoe LS-T e3-1770,-8448.31,-619.562,26492.1,Juenoe LS-T e3-1770,
planetaryNebula,CGN II-2949,Juenoe MI-B e1951,-8927.56,-30.6875,25883.9,Juenoe MI-B e1951,
planetaryNebula,CGN II-2950,Juenoe OZ-O e6-10376,-8962.84,-109.75,26989.1,Juenoe OZ-O e6-10376,
planetaryNebula,CGN II-2951,Juenoe QN-T e3-325,-7995,-764.531,26541.6,Juenoe QN-T e3-325,
planetaryNebula,CGN II-2952,Juenoe UZ-P e5-2278,-8639.56,-804.281,26895.6,Juenoe UZ-P e5-2278,
planetaryNebula,CGN II-2953,Juenoe XP-X e1-4153,-8753.44,-214.594,26244.2,Juenoe XP-X e1-4153,
planetaryNebula,CGN II-2954,Juenoe YK-X e1-47,-8896.47,-407.312,26293.8,Juenoe YK-X e1-47,
planetaryNebula,CGN II-2955,Algriel,-5844.62,-1153.94,26854.5,Juenoea BL-P e5-2417,
planetaryNebula,CGN II-2956,Juenoea CG-X e1-1103,-6072.47,-518.031,26278.3,Juenoea CG-X e1-1103,
planetaryNebula,CGN II-2957,Juenoea CL-X e1-362,-5698.81,-500.281,26180.9,Juenoea CL-X e1-362,
planetaryNebula,CGN II-2958,Juenoea EQ-Y e5803,-5793.62,-870.594,26090.4,Juenoea EQ-Y e5803,
planetaryNebula,CGN II-2959,Juenoea HQ-Y e6791,-5341.28,-851.781,26065.1,Juenoea HQ-Y e6791,
planetaryNebula,CGN II-2960,Juenoea JH-V e2-1177,-5907.38,-815.094,26315.8,Juenoea JH-V e2-1177,
planetaryNebula,CGN II-2961,Juenoea MN-T e3-3218,-6097.75,-799.406,26499,Juenoea MN-T e3-3218,
planetaryNebula,CGN II-2962,Juenoea NC-V e2-465,-5655.84,-859.656,26397,Juenoea NC-V e2-465,
planetaryNebula,CGN II-2963,Juenoea NI-T e3-7607,-6170.69,-832.156,26611.2,Juenoea NI-T e3-7607,
planetaryNebula,CGN II-2964,Juenoea PX-U e2-7434,-5544.62,-1018.72,26372.2,Juenoea PX-U e2-7434,
planetaryNebula,CGN II-2965,Juenoea PZ-O e6-3118,-6211.31,-126.094,26977.1,Juenoea PZ-O e6-3118,
planetaryNebula,CGN II-2966,Juenoi BK-A e10541,-4383.44,-941.281,25953.2,Juenoi BK-A e10541,
planetaryNebula,CGN II-2967,Juenoi EB-O e6-2685,-4176.97,-923.188,27083.5,Juenoi EB-O e6-2685,
planetaryNebula,CGN II-2968,Juenoi EB-O e6-847,-4197.22,-924.906,27024.1,Juenoi EB-O e6-847,
planetaryNebula,CGN II-2969,Juenoi QO-R e4-8081,-5124.03,-888.375,26733.8,Juenoi QO-R e4-8081,
planetaryNebula,CGN II-2970,Juenoi SJ-R e4-2225,-5103.44,-1034.34,26675.4,Juenoi SJ-R e4-2225,
planetaryNebula,CGN II-2971,Juenoi TD-B e7604,-4242.75,-212.281,25903.2,Juenoi TD-B e7604,
planetaryNebula,CGN II-2972,Juenoi TT-R e4-2530,-4320.38,-727.094,26630.6,Juenoi TT-R e4-2530,
planetaryNebula,CGN II-2973,Juenoi UT-R e4-509,-4164.97,-772.594,26753.6,Juenoi UT-R e4-509,
planetaryNebula,CGN II-2974,Juenoi WO-R e4-5646,-4149.53,-883.406,26755.6,Juenoi WO-R e4-5646,
planetaryNebula,CGN II-2975,Juenoi XT-A e2650,-4354.06,-646.156,25905.7,Juenoi XT-A e2650,
planetaryNebula,CGN II-2976,Lava Ball Nebula,-4000.66,-1271.94,26588.8,Juenoi XY-S e3-2780,
planetaryNebula,CGN II-2977,Kyli Flyuae AV-X e1-53,-1652.62,-2622.84,23650.5,Kyli Flyuae AV-X e1-53,
planetaryNebula,CGN II-2978,Kyloabs AP-A e7304,-4200.28,-772.188,20744.6,Kyloabs AP-A e7304,
planetaryNebula,CGN II-2979,Kyloabs FR-V e2-5920,-4605.34,-359.438,21248.6,Kyloabs FR-V e2-5920,
planetaryNebula,CGN II-2980,Kyloabs FR-V e2-6103,-4652.59,-379.5,21177.8,Kyloabs FR-V e2-6103,
planetaryNebula,CGN II-2981,Oberon Nebula,-4661.34,-450.812,21526.9,Kyloabs ND-S e4-9473,
planetaryNebula,CGN II-2982,Kyloabs PI-B e838,-4580.47,-164.438,20751.3,Kyloabs PI-B e838,
planetaryNebula,CGN II-2983,Kyloabs QI-B e5976,-4453.88,-161.844,20848.5,Kyloabs QI-B e5976,
planetaryNebula,CGN II-2984,Kyloabs RO-R e4-687,-4996.88,-865.781,21544.9,Kyloabs RO-R e4-687,
planetaryNebula,CGN II-2985,Kyloabs SJ-Q e5-6013,-4393.78,-358.406,21704.5,Kyloabs SJ-Q e5-6013,
planetaryNebula,CGN II-2986,Kyloabs SJ-Z e7151,-5163.28,-285.625,20986.9,Kyloabs SJ-Z e7151,
planetaryNebula,CGN II-2987,Kyloabs SY-R e4-55,-4144.16,-634,21576.4,Kyloabs SY-R e4-55,
planetaryNebula,CGN II-2988,Kyloabs XK-O e6-305,-4608.56,-534.906,21973.9,Kyloabs XK-O e6-305,
planetaryNebula,CGN II-2989,Kyloabs YA-W e2-4595,-5063.34,-123.719,21176.4,Kyloabs YA-W e2-4595,
planetaryNebula,CGN II-2990,Kyloabs ZU-X e1-5668,-4262.53,-96.9688,21145.5,Kyloabs ZU-X e1-5668,
planetaryNebula,CGN II-2991,Kyloabs ZU-X e1-5988,-4338.03,-74.4688,21126.6,Kyloabs ZU-X e1-5988,
planetaryNebula,CGN II-2992,Kyloagh RN-T e3-46,-13012,-780.188,21421.7,Kyloagh RN-T e3-46,
planetaryNebula,CGN II-2993,Kyloagy II-S e4-77,6464.88,-228.844,21582.1,Kyloagy II-S e4-77,
planetaryNebula,CGN II-2994,Kyloalks EH-U e3-210,-12460.6,-146.531,21358.4,Kyloalks EH-U e3-210,
planetaryNebula,CGN II-2995,Kyloall AG-X e1-9146,-8876.53,-612.719,21144.1,Kyloall AG-X e1-9146,
planetaryNebula,CGN II-2996,Kyloall AV-X e1-919,-7949.06,-32.4688,21065.9,Kyloall AV-X e1-919,
planetaryNebula,CGN II-2997,Kyloall BQ-X e1-6754,-8139.72,-195.406,21140.3,Kyloall BQ-X e1-6754,
planetaryNebula,CGN II-2998,Blue Whale Nebula,-8021.34,-918.312,20808.9,Kyloall CK-A e7540,
planetaryNebula,CGN II-2999,Kyloall EC-U e3-2260,-8914.81,-250.688,21348.2,Kyloall EC-U e3-2260,
planetaryNebula,CGN II-3000,Kyloall EM-V e2-8204,-8943.12,-521.188,21281.3,Kyloall EM-V e2-8204,
planetaryNebula,CGN II-3001,Kyloall FB-O e6-5815,-7745.53,-982.75,21932.2,Kyloall FB-O e6-5815,
planetaryNebula,CGN II-3002,Kyloall ND-S e4-2478,-8395.06,-362,21548.2,Kyloall ND-S e4-2478,
planetaryNebula,CGN II-3003,Kyloall NX-T e3-2034,-7842.88,-350.656,21432.9,Kyloall NX-T e3-2034,
planetaryNebula,CGN II-3004,Egg Yolk Nebula,-8821.69,-658.875,21530.2,Kyloall NY-R e4-4077,
planetaryNebula,CGN II-3005,Kyloall OT-R e4-5122,-8989,-806.781,21503.3,Kyloall OT-R e4-5122,
planetaryNebula,CGN II-3006,Kyloall QE-Q e5-8177,-8869.97,-543.375,21726.5,Kyloall QE-Q e5-8177,
planetaryNebula,CGN II-3007,Kyloall SD-B e273,-8371.09,-343.219,20727,Kyloall SD-B e273,
planetaryNebula,CGN II-3008,Kyloall UJ-Z e4878,-8626.06,-195.969,20908.7,Kyloall UJ-Z e4878,
planetaryNebula,CGN II-3009,Kyloall WJ-Z e2386,-8238.94,-335.281,20964.9,Kyloall WJ-Z e2386,
planetaryNebula,CGN II-3010,Kyloall XK-O e6-6677,-8537.03,-562.406,21838.3,Kyloall XK-O e6-6677,
planetaryNebula,CGN II-3011,Kyloall XT-A e1590,-8188.19,-633.125,20853.4,Kyloall XT-A e1590,
planetaryNebula,CGN II-3012,Kyloall XZ-Y e6161,-8731.66,-564.156,20897.5,Kyloall XZ-Y e6161,
planetaryNebula,CGN II-3013,Kyloall YP-X e1-6013,-8573.03,-198.719,21135.8,Kyloall YP-X e1-6013,
planetaryNebula,CGN II-3014,Kyloall YP-X e1-764,-8594.22,-245.938,21147.9,Kyloall YP-X e1-764,
planetaryNebula,CGN II-3015,Kyloaln BV-X e1-5535,-5300.12,-178.75,21071.3,Kyloaln BV-X e1-5535,
planetaryNebula,CGN II-3016,Echoes of Eternity,-5912.84,-67.3438,21493.4,Kyloaln FH-U e3-7801,
planetaryNebula,CGN II-3017,Simmic Kyloaln Nebula,-6422.16,-1067.38,21016.5,Kyloaln GR-W e1-5394,
planetaryNebula,CGN II-3018,Caorthannach,-6067.62,-317.25,21552.9,Kyloaln KI-S e4-1477,
planetaryNebula,CGN II-3019,Kyloaln OI-B e5752,-5989.22,-68.8438,20801.8,Kyloaln OI-B e5752,
planetaryNebula,CGN II-3020,Kyloaln PD-S e4-3648,-5544.41,-445.031,21632.8,Kyloaln PD-S e4-3648,
planetaryNebula,CGN II-3021,Kyloaln PI-B e2924,-5834.34,-42.7188,20813.9,Kyloaln PI-B e2924,
planetaryNebula,CGN II-3022,Kyloaln PS-T e3-5576,-5205.41,-631.562,21378.8,Kyloaln PS-T e3-5576,
planetaryNebula,CGN II-3023,Kyloaln QO-Q e5-3731,-5689.12,-239.719,21759.6,Kyloaln QO-Q e5-3731,
planetaryNebula,CGN II-3024,Kyloaln UD-B e8132,-5472.53,-279.219,20705.7,Kyloaln UD-B e8132,
planetaryNebula,CGN II-3025,Grand Gobble Nebula,-5518.44,-475.281,21927.6,Kyloaln XP-O e6-8459,
planetaryNebula,CGN II-3026,Quaza Tron Nebula,-5638.56,-413.375,21843,Kyloaln XP-O e6-8630,
planetaryNebula,CGN II-3027,Kyloaln YA-O e6-4178,-6358.22,-869.781,21941.5,Kyloaln YA-O e6-4178,
planetaryNebula,CGN II-3028,Lycanthrope,-5656.75,-581.875,21816.9,Kyloaln ZK-O e6-9955,
planetaryNebula,CGN II-3029,Kyloalz KS-T e3-45,9334.59,-557.719,21382.9,Kyloalz KS-T e3-45,
planetaryNebula,CGN II-3030,Kyloanns OZ-O e6-28,-17981.1,-97.3438,21858.2,Kyloanns OZ-O e6-28,
planetaryNebula,CGN II-3031,Kyloaqs AA-Z e1944,4552,-567.656,20918.5,Kyloaqs AA-Z e1944,
planetaryNebula,CGN II-3032,Kyloaqs AB-W e2-829,4228.25,-161.812,21245.1,Kyloaqs AB-W e2-829,
planetaryNebula,CGN II-3033,Kyloaqs CL-X e1-5046,4464.91,-448.375,21082.2,Kyloaqs CL-X e1-5046,
planetaryNebula,CGN II-3034,Kyloaqs FB-O e6-37,4985.88,-851.094,21956.8,Kyloaqs FB-O e6-37,
planetaryNebula,CGN II-3035,Kyloaqs FB-O e6-4060,4931.25,-927.375,21855.1,Kyloaqs FB-O e6-4060,
planetaryNebula,CGN II-3036,Kyloaqs GH-V e2-6857,3867.66,-731.781,21319.2,Kyloaqs GH-V e2-6857,
planetaryNebula,CGN II-3037,Kyloaqs IC-U e3-7101,4484.81,-214.688,21467.8,Kyloaqs IC-U e3-7101,
planetaryNebula,CGN II-3038,Kyloaqs JN-S e4-2065,4396.81,-26.0312,21539,Kyloaqs JN-S e4-2065,
planetaryNebula,CGN II-3039,Kyloaqs QD-B e2332,4219.88,-201.406,20723.7,Kyloaqs QD-B e2332,
planetaryNebula,CGN II-3040,Kyloaqs YK-O e6-3224,4512.72,-529.656,21849.2,Kyloaqs YK-O e6-3224,
planetaryNebula,CGN II-3041,Kyloaqs YU-X e1-5808,4483.12,-147.875,21110.2,Kyloaqs YU-X e1-5808,
planetaryNebula,CGN II-3042,Kyloaqs ZU-P e5-5670,4716.44,-927.312,21718.1,Kyloaqs ZU-P e5-5670,
planetaryNebula,CGN II-3043,Kyloarph AA-Z e3525,-7051.88,-561.688,20889.5,Kyloarph AA-Z e3525,
planetaryNebula,CGN II-3044,Kyloarph DR-V e2-55,-7473.44,-489.406,21188.6,Kyloarph DR-V e2-55,
planetaryNebula,CGN II-3045,"Cóimnithe Nebula",-6938.12,-730.344,20886.2,Kyloarph DV-Y e4134,
planetaryNebula,CGN II-3046,Kyloarph FW-V e2-3112,-6796.72,-235.031,21274.7,Kyloarph FW-V e2-3112,
planetaryNebula,CGN II-3047,Kyloarph FW-V e2-3162,-6843.78,-319.375,21252.4,Kyloarph FW-V e2-3162,
planetaryNebula,CGN II-3048,Kyloarph FW-V e2-458,-6796.84,-326.531,21318.4,Kyloarph FW-V e2-458,
planetaryNebula,CGN II-3049,Five Rings Nebula,-7219.09,-922,21059.4,Kyloarph HW-W e1-1736,
planetaryNebula,CGN II-3050,Kyloarph LN-T e3-9653,-7554.84,-732.812,21389.8,Kyloarph LN-T e3-9653,
planetaryNebula,CGN II-3051,Cobalt Skies,-6840.06,-975.156,21310.4,Kyloarph NC-V e2-1719,
planetaryNebula,CGN II-3052,Kyloarph XU-O e6-2323,-6575.38,-227.281,21962.1,Kyloarph XU-O e6-2323,
planetaryNebula,CGN II-3053,Kyloarph YU-X e1-4566,-6991.91,-87.9375,21061.8,Kyloarph YU-X e1-4566,
planetaryNebula,CGN II-3054,Kyloarph ZU-Y e7836,-7532.25,-743.594,20964.9,Kyloarph ZU-Y e7836,
planetaryNebula,CGN II-3055,Kyloasly IC-U e3-698,-10875.2,-223.344,21420.2,Kyloasly IC-U e3-698,
planetaryNebula,CGN II-3056,Kyloasly IN-S e4-391,-11243.4,-77.0625,21601,Kyloasly IN-S e4-391,
planetaryNebula,CGN II-3057,Lasao AF-Z e935,6025.38,925.375,32458.2,Lasao AF-Z e935,
planetaryNebula,CGN II-3058,Lasao AQ-P e5-2589,5816.91,199.344,33297.7,Lasao AQ-P e5-2589,
planetaryNebula,CGN II-3059,Lasao BL-P e5-447,5634.81,31.8125,33289,Lasao BL-P e5-447,
planetaryNebula,CGN II-3060,Lasao CB-X e1-1399,5161.72,480.281,32619.9,Lasao CB-X e1-1399,
planetaryNebula,CGN II-3061,Lasao CF-A e5209,5752.47,141.062,32307,Lasao CF-A e5209,
planetaryNebula,CGN II-3062,Lasao ER-N e6-315,5440.25,-10.2812,33410.1,Lasao ER-N e6-315,
planetaryNebula,CGN II-3063,Lasao IR-W e1-238,5412,198.938,32645.9,Lasao IR-W e1-238,
planetaryNebula,CGN II-3064,Lasao VU-P e5-521,5304.56,405.281,33201.3,Lasao VU-P e5-521,
planetaryNebula,CGN II-3065,Lasao WT-A e308,5763.47,689.125,32228.4,Lasao WT-A e308,
planetaryNebula,CGN II-3066,Lasao YP-O e6-1608,6030.44,790.969,33413.1,Lasao YP-O e6-1608,
planetaryNebula,CGN II-3067,Lasi AK-A e3590,4533.16,423.312,32260.3,Lasi AK-A e3590,
planetaryNebula,CGN II-3068,Lasi AL-O e6-162,4860.59,714.188,33346.5,Lasi AL-O e6-162,
planetaryNebula,CGN II-3069,Lasi CW-N e6-8426,4106.72,144.188,33408.8,Lasi CW-N e6-8426,
planetaryNebula,CGN II-3070,Lasi HW-W e1-2538,4381.75,327.094,32540.4,Lasi HW-W e1-2538,
planetaryNebula,CGN II-3071,Lasi IL-Y e7060,4823.53,282.062,32487.4,Lasi IL-Y e7060,
planetaryNebula,CGN II-3072,Lasi JM-W e1-7462,3998.59,116.281,32683.6,Lasi JM-W e1-7462,
planetaryNebula,CGN II-3073,Lasi OS-U e2-5226,4127.09,130.75,32850.6,Lasi OS-U e2-5226,
planetaryNebula,CGN II-3074,Lasi QY-S e3-5788,3798.56,-21.4688,32963.6,Lasi QY-S e3-5788,
planetaryNebula,CGN II-3075,Purple Rain,4588.81,692.531,33090.4,Lasi RY-R e4-3131,
planetaryNebula,CGN II-3076,Lasi VU-P e5-2051,4009.69,377.312,33280.6,Lasi VU-P e5-2051,
planetaryNebula,CGN II-3077,Lasi WF-O e6-2749,3846.25,557.906,33363.7,Lasi WF-O e6-2749,
planetaryNebula,CGN II-3078,Lasi WF-O e6-3970,3887.56,483.375,33458.6,Lasi WF-O e6-3970,
planetaryNebula,CGN II-3079,Lasi YJ-A e10030,4246.38,417.719,32277.9,Lasi YJ-A e10030,
planetaryNebula,CGN II-3080,Lasi ZT-A e3983,5007.19,667.656,32360.1,Lasi ZT-A e3983,
planetaryNebula,CGN II-3081,Lasiae AF-A e466,-1016,283.969,32332.1,Lasiae AF-A e466,
planetaryNebula,CGN II-3082,Kaleidoscope,-976.156,631.094,32605.5,Lasiae CG-X e1-4277,
planetaryNebula,CGN II-3083,Lasiae EB-X e1-5836,-942.312,517.938,32535.7,Lasiae EB-X e1-5836,
planetaryNebula,CGN II-3084,Lasiae IW-W e1-555,-638.25,396.406,32591.7,Lasiae IW-W e1-555,
planetaryNebula,CGN II-3085,Lasiae XF-O e6-7405,-1057.62,564.688,33461.5,Lasiae XF-O e6-7405,
planetaryNebula,CGN II-3086,Lasiae XU-P e5-6918,-797,390.812,33315.1,Lasiae XU-P e5-6918,
planetaryNebula,CGN II-3087,Lasoae AP-A e6892,1030.78,502.031,32333.5,Lasoae AP-A e6892,
planetaryNebula,CGN II-3088,Lasoae GR-V e2-3553,638.5,810.188,32819.6,Lasoae GR-V e2-3553,
planetaryNebula,CGN II-3089,Lasoae JN-S e4-518,493.656,1122.5,33051.5,Lasoae JN-S e4-518,
planetaryNebula,CGN II-3090,Lasoae OD-S e4-353,576.25,780.906,33070.6,Lasoae OD-S e4-353,
planetaryNebula,CGN II-3091,Lasoae PD-S e4-5247,809.969,910.188,33049.7,Lasoae PD-S e4-5247,
planetaryNebula,CGN II-3092,Lasoae RY-R e4-7014,856.062,714.719,33039.7,Lasoae RY-R e4-7014,
planetaryNebula,CGN II-3093,Lasoae SI-T e3-2093,1029.5,406.219,32876.8,Lasoae SI-T e3-2093,
planetaryNebula,CGN II-3094,Lasoae SJ-Q e5-3367,680.656,779.656,33310.8,Lasoae SJ-Q e5-3367,
planetaryNebula,CGN II-3095,Lasoae TI-B e1936,1154.91,1106.5,32285,Lasoae TI-B e1936,
planetaryNebula,CGN II-3096,Lasoae UD-B e455,1041.44,961.469,32315.6,Lasoae UD-B e455,
planetaryNebula,CGN II-3097,Lasoae UD-B e6084,905.406,1073.25,32274.8,Lasoae UD-B e6084,
planetaryNebula,CGN II-3098,Lasoae UE-Q e5-7988,662.906,667.531,33308.1,Lasoae UE-Q e5-7988,
planetaryNebula,CGN II-3099,Lasou AG-O e6-10020,1869,461.562,33414.5,Lasou AG-O e6-10020,
planetaryNebula,CGN II-3100,Lasou EQ-Y e315,1882.25,408.875,32490.9,Lasou EQ-Y e315,
planetaryNebula,CGN II-3101,Lasou GH-V e2-9605,1295.41,503.031,32743.5,Lasou GH-V e2-9605,
planetaryNebula,CGN II-3102,Lasou RU-O e6-2229,1440.94,1006.91,33439.8,Lasou RU-O e6-2229,
planetaryNebula,CGN II-3103,Lasou VJ-Q e5-4102,2454.91,783.375,33227.3,Lasou VJ-Q e5-4102,
planetaryNebula,CGN II-3104,Lasou XT-A e4321,2046.72,732.188,32315.4,Lasou XT-A e4321,
planetaryNebula,CGN II-3105,Lasou ZZ-Y e3048,1791.28,638.688,32421.4,Lasou ZZ-Y e3048,
planetaryNebula,CGN II-3106,Lasu MM-W e1-23,10879.7,75.4062,32670.8,Lasu MM-W e1-23,
planetaryNebula,CGN II-3107,Lasuae CQ-P e5-7958,3472.62,156.781,33227.7,Lasuae CQ-P e5-7958,
planetaryNebula,CGN II-3108,Lasuae EL-P e5-9256,3504.44,18.4062,33230.5,Lasuae EL-P e5-9256,
planetaryNebula,CGN II-3109,Lasuae HW-N e6-167,3749.03,244.375,33466,Lasuae HW-N e6-167,
planetaryNebula,CGN II-3110,Lasuae HW-N e6-8330,3630.56,278.5,33476.2,Lasuae HW-N e6-8330,
planetaryNebula,CGN II-3111,Lasuae IM-V e2-5101,3195.66,758.938,32742.8,Lasuae IM-V e2-5101,
planetaryNebula,CGN II-3112,Lasuae PC-V e2-8471,3632.12,392.656,32695.8,Lasuae PC-V e2-8471,
planetaryNebula,CGN II-3113,Lasuae RN-T e3-504,3747.72,465.531,32860.3,Lasuae RN-T e3-504,
planetaryNebula,CGN II-3114,Lasuae SZ-P e5-2068,2547.84,535.812,33215.8,Lasuae SZ-P e5-2068,
planetaryNebula,CGN II-3115,Lasuae TO-R e4-217,3029.47,322.25,33015.8,Lasuae TO-R e4-217,
planetaryNebula,CGN II-3116,Lasuae VO-R e4-2092,3414.91,425.562,33076.6,Lasuae VO-R e4-2092,
planetaryNebula,CGN II-3117,Lasuae XO-A e5532,3037.16,574.406,32324.5,Lasuae XO-A e5532,
planetaryNebula,CGN II-3118,Lasuae XO-A e6443,3055.38,604,32318.8,Lasuae XO-A e6443,
planetaryNebula,CGN II-3119,Lasuae YK-O e6-2452,3252.75,665.219,33397,Lasuae YK-O e6-2452,
planetaryNebula,CGN II-3120,Lasuae ZJ-A e6818,3053.38,353.438,32222.1,Lasuae ZJ-A e6818,
planetaryNebula,CGN II-3121,Leamae BG-X e1-623,-12644.8,-599.438,19752.7,Leamae BG-X e1-623,
planetaryNebula,CGN II-3122,Blue Velvet Nebula,-11614.6,-1008.03,20536.4,Leamae HW-N e6-56,
planetaryNebula,CGN II-3123,Leamae VE-Z e2798,-12574.4,-362.938,19637.2,Leamae VE-Z e2798,
planetaryNebula,CGN II-3124,Leamao AG-O e6-1169,3268.12,-745.562,20571.2,Leamao AG-O e6-1169,
planetaryNebula,CGN II-3125,Leamao CG-O e6-7918,3581.88,-743.844,20555.8,Leamao CG-O e6-7918,
planetaryNebula,CGN II-3126,Leamao GN-S e4-4991,2598.91,-118.844,20305.4,Leamao GN-S e4-4991,
planetaryNebula,CGN II-3127,Leamao KT-Q e5-9047,2615.91,-60.4062,20420.9,Leamao KT-Q e5-9047,
planetaryNebula,CGN II-3128,Leamao QZ-O e6-1442,2918.69,-57.0625,20622.2,Leamao QZ-O e6-1442,
planetaryNebula,CGN II-3129,Leamao TY-R e4-316,3714.41,-585.031,20244,Leamao TY-R e4-316,
planetaryNebula,CGN II-3130,Leamao YA-O e6-1517,2637.34,-939.406,20607.5,Leamao YA-O e6-1517,
planetaryNebula,CGN II-3131,Leameia VP-O e6-42,-13548.7,-496.031,20615.7,Leameia VP-O e6-42,
planetaryNebula,CGN II-3132,Leami DQ-Y e4717,1845.53,-977.438,19597.9,Leami DQ-Y e4717,
planetaryNebula,CGN II-3133,Leami FR-V e2-1413,1844.69,-475.469,19902.5,Leami FR-V e2-1413,
planetaryNebula,CGN II-3134,Leami OD-B e5509,1269.53,-238.75,19478.5,Leami OD-B e5509,
planetaryNebula,CGN II-3135,Leami OT-R e4-7297,1244.41,-803.5,20280.8,Leami OT-R e4-7297,
planetaryNebula,CGN II-3136,Leami PI-T e3-5214,1752.81,-836.438,20084.8,Leami PI-T e3-5214,
planetaryNebula,CGN II-3137,Leami PZ-O e6-1704,1464.62,-52.6875,20658,Leami PZ-O e6-1704,
planetaryNebula,CGN II-3138,Leami QN-T e3-8059,2208.25,-667.719,20112.7,Leami QN-T e3-8059,
planetaryNebula,CGN II-3139,Leami QY-S e3-4935,1306.19,-1154.16,20209.1,Leami QY-S e3-4935,
planetaryNebula,CGN II-3140,Leami UT-R e4-7011,2327.91,-762.188,20318.4,Leami UT-R e4-7011,
planetaryNebula,CGN II-3141,Leami WO-R e4-7110,2307.25,-839.562,20264.2,Leami WO-R e4-7110,
planetaryNebula,CGN II-3142,Leami WU-X e1-7867,1643.72,-58.6562,19882.2,Leami WU-X e1-7867,
planetaryNebula,CGN II-3143,Leamiae BQ-Y e2380,-3626.09,-982.406,19612.6,Leamiae BQ-Y e2380,
planetaryNebula,CGN II-3144,Leamiae BV-X e1-8946,-2773.78,-136.438,19759.8,Leamiae BV-X e1-8946,
planetaryNebula,CGN II-3145,Leamiae CQ-Y e1657,-3549.62,-951.719,19652.5,Leamiae CQ-Y e1657,
planetaryNebula,CGN II-3146,Leamiae CR-V e2-5965,-3835.81,-384.938,19932.9,Leamiae CR-V e2-5965,
planetaryNebula,CGN II-3147,Leamiae IR-V e2-1317,-2820.34,-346.594,20035.9,Leamiae IR-V e2-1317,
planetaryNebula,CGN II-3148,Leamiae KX-T e3-8091,-3250.03,-347,20154.5,Leamiae KX-T e3-8091,
planetaryNebula,CGN II-3149,Fosforon,-3348.31,-597.625,20071.1,Leamiae LS-T e3-3317,
